tank_name,Type,timestamp,Number,Class,tank_name2,fuel_type,qty,Amount,balance,tank_id,station_id
Petrol Tank 03,Cash Sales,2025-12-19,CASH/INV/2425/03197,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,259.949,"73,799.03",2660172.45,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-20,CR/INV/2526/10407,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,265.287,"75,314.41",2735486.85,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-20,CR/INV/2526/10408,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,25.039,"7,108.48",2742595.33,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-20,CASH/INV/2425/03186,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,16.674,"4,733.81",2747329.13,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-20,CASH/INV/2425/03203,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,266.0,"75,516.86",2822846.0,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-21,CR/INV/2526/10519,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,158.114,"44,888.14",2867734.13,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-21,CR/INV/2526/10520,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,30.239,"8,584.75",2876318.88,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-21,CASH/INV/2425/03208,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,37.0,"10,504.23",2886823.11,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-21,CASH/INV/2425/03211,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,100.14,"28,429.54",2915252.65,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-21,CASH/INV/2425/03216,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,23.88,"6,779.48",2922032.13,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-21,CASH/INV/2425/03220,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,135.648,"38,510.07",2960542.2,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-22,CR/INV/2526/10550,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,136.985,"38,889.83",2999432.03,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-22,CR/INV/2526/10551,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,20.0,"5,677.97",3005110.0,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-22,CASH/INV/2425/03223,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,144.0,"40,881.31",3045991.31,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-22,CASH/INV/2425/03232,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,112.015,"31,800.76",3077792.08,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-22,CASH/INV/2425/03233,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,40.63,"11,534.78",3089326.86,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-23,CR/INV/2526/10572,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,143.284,"40,677.97",3130004.82,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-23,CR/INV/2526/10573,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,30.149,"8,559.32",3138564.14,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-23,CR/INV/2526/10592,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,232.179,"65,915.25",3204479.4,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-23,CASH/INV/2425/03239,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,0.567,160.97,3204640.36,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-23,CASH/INV/2425/03248,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,135.821,"38,559.21",3243199.58,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-24,CR/INV/2526/10595,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,101.03,"28,682.20",3271881.78,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-24,CR/INV/2526/10658,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,388.6,"110,322.88",3382204.66,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-24,CASH/INV/2425/03249,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,11.97,"3,398.27",3385602.93,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-24,CASH/INV/2425/03264,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,244.4,"69,384.55",3454987.48,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-25,CR/INV/2526/10661,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,166.03,"47,135.59",3502123.08,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-25,CR/INV/2526/10662,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,37.015,"10,508.48",3512631.55,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-25,CR/INV/2526/10682,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,238.493,"67,707.63",3580339.18,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-25,CASH/INV/2425/03267,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,15.655,"4,444.42",3584783.6,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-25,CASH/INV/2425/03268,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,4.18,"1,186.70",3585970.3,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-25,CASH/INV/2425/03269,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,48.0,"13,627.10",3599597.4,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-25,CASH/INV/2425/03276,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,4.507,"1,279.59",3600876.98,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-26,CR/INV/2526/10694,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,176.627,"50,144.07",3651021.05,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-26,CR/INV/2526/10695,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,40.0,"11,355.93",3662376.98,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-26,CR/INV/2526/10759,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,187.761,"53,305.09",3715682.07,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-26,CR/INV/2526/10760,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,48.0,"13,627.12",3729309.19,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-26,CASH/INV/2425/03281,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,9.273,"2,632.56",3731941.75,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-26,CASH/INV/2425/03295,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,137.489,"39,032.73",3770974.48,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-28,CR/INV/2526/10776,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,155.52,"44,151.70",3815126.17,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-28,CR/INV/2526/10777,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,34.328,"9,745.76",3824871.93,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-28,CASH/INV/2425/03302,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,75.652,"21,477.46",3846349.39,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-28,CASH/INV/2425/03312,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,428.32,"121,599.20",3967948.59,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-29,CR/INV/2526/10838,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,117.349,"33,315.25",4001263.84,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-29,CR/INV/2526/10848,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,181.582,"51,550.85",4052814.69,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-29,CR/INV/2526/10849,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,12.0,"3,406.78",4056221.47,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-29,CASH/INV/2425/03322,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,0.851,241.49,4056462.96,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-29,CASH/INV/2425/03327,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,49.348,"14,009.71",4070472.67,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-30,CR/INV/2526/10850,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,227.463,"64,576.27",4135048.94,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-30,CR/INV/2526/10851,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,4.328,"1,228.81",4136277.76,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-30,CR/INV/2526/10853,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,39.0,"11,072.03",4147349.78,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-30,CR/INV/2526/10900,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,189.851,"53,898.31",4201248.09,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-30,CR/INV/2526/10901,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,38.239,"10,855.93",4212104.02,Petrol Tank 03,ST001
Petrol Tank 03,Credit Memo,2025-12-30,CRN/2526/00028,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,-39.0,"-11,072.02",4201032.0,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-30,CASH/INV/2425/03328,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,1.279,363.03,4201395.02,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-30,CASH/INV/2425/03330,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,0.0,0,4201395.02,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-30,CASH/INV/2425/03342,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,144.92,"41,142.56",4242537.58,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-31,CR/INV/2526/10918,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,211.203,"59,960.17",4302497.75,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-31,CR/INV/2526/10955,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,235.791,"66,940.68",4369438.43,Petrol Tank 03,ST001
Petrol Tank 03,Invoice,2025-12-31,CR/INV/2526/10956,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,10.0,"2,838.98",4372277.41,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-31,CASH/INV/2425/03345,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,18.407,"5,225.65",4377503.07,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-31,CASH/INV/2425/03352,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,104.98,"29,803.61",4407306.68,Petrol Tank 03,ST001
Petrol Tank 03,Cash Sales,2025-12-31,CASH/INV/2425/03357,Unclassified,Petrol Tank 03,Lanka Petrol 95 Octane,159.209,"45,199.03",4452505.7,Petrol Tank 03,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09727,Unclassified,Diesel Tank 01,Lanka Auto Diesel,269.545,"63,274.58",63274.58,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09728,Unclassified,Diesel Tank 01,Lanka Auto Diesel,36.101,"8,474.58",71749.15,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09729,Unclassified,Diesel Tank 01,Lanka Auto Diesel,79.05,"18,556.65",90305.81,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09730,Unclassified,Diesel Tank 01,Lanka Auto Diesel,45.0,"10,563.56",100869.36,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09731,Unclassified,Diesel Tank 01,Lanka Auto Diesel,44.0,"10,328.81",111198.18,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-02,CR/INV/2526/09732,Unclassified,Diesel Tank 01,Lanka Auto Diesel,36.0,"8,450.85",119649.03,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-02,CASH/INV/2425/02958,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1240.104,"291,109.53",410758.55,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-03,CR/INV/2526/09779,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19",414279.74,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-03,CR/INV/2526/09780,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19",417800.92,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-03,CASH/INV/2425/02977,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1320.14,"309,897.59",727698.52,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09810,Unclassified,Diesel Tank 01,Lanka Auto Diesel,242.599,"56,949.15",784647.67,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09811,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29",796384.96,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09812,Unclassified,Diesel Tank 01,Lanka Auto Diesel,47.0,"11,033.05",807418.01,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09813,Unclassified,Diesel Tank 01,Lanka Auto Diesel,42.0,"9,859.32",817277.33,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09814,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19",820798.52,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09827,Unclassified,Diesel Tank 01,Lanka Auto Diesel,250.574,"58,821.19",879619.7,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09828,Unclassified,Diesel Tank 01,Lanka Auto Diesel,23.0,"5,399.15",885018.85,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09829,Unclassified,Diesel Tank 01,Lanka Auto Diesel,31.0,"7,277.12",892295.97,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09830,Unclassified,Diesel Tank 01,Lanka Auto Diesel,74.0,"17,371.19",909667.16,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09831,Unclassified,Diesel Tank 01,Lanka Auto Diesel,40.0,"9,389.83",919056.99,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09832,Unclassified,Diesel Tank 01,Lanka Auto Diesel,38.0,"8,920.34",927977.33,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09833,Unclassified,Diesel Tank 01,Lanka Auto Diesel,25.0,"5,868.64",933845.97,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09834,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14",940184.11,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09835,Unclassified,Diesel Tank 01,Lanka Auto Diesel,32.0,"7,511.86",947695.97,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09836,Unclassified,Diesel Tank 01,Lanka Auto Diesel,83.0,"19,483.90",967179.87,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09837,Unclassified,Diesel Tank 01,Lanka Auto Diesel,25.0,"5,868.64",973048.52,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09838,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14",979386.65,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09839,Unclassified,Diesel Tank 01,Lanka Auto Diesel,21.0,"4,929.66",984316.31,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09840,Unclassified,Diesel Tank 01,Lanka Auto Diesel,33.0,"7,746.61",992062.92,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09841,Unclassified,Diesel Tank 01,Lanka Auto Diesel,40.0,"9,389.83",1001452.75,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09842,Unclassified,Diesel Tank 01,Lanka Auto Diesel,19.01,"4,462.52",1005915.27,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-05,CR/INV/2526/09843,Unclassified,Diesel Tank 01,Lanka Auto Diesel,43.0,"10,094.07",1016009.34,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-05,CASH/INV/2425/02991,Unclassified,Diesel Tank 01,Lanka Auto Diesel,755.451,"177,339.13",1193348.47,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-05,CASH/INV/2425/02999,Unclassified,Diesel Tank 01,Lanka Auto Diesel,345.177,"81,028.88",1274377.35,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09882,Unclassified,Diesel Tank 01,Lanka Auto Diesel,433.119,"101,672.88",1376050.23,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09883,Unclassified,Diesel Tank 01,Lanka Auto Diesel,7.22,"1,694.92",1377745.14,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09884,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14",1384083.28,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09885,Unclassified,Diesel Tank 01,Lanka Auto Diesel,38.45,"9,025.98",1393109.25,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09886,Unclassified,Diesel Tank 01,Lanka Auto Diesel,41.0,"9,624.58",1402733.83,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-06,CR/INV/2526/09887,Unclassified,Diesel Tank 01,Lanka Auto Diesel,75.0,"17,605.93",1420339.76,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-06,CASH/INV/2425/03017,Unclassified,Diesel Tank 01,Lanka Auto Diesel,721.511,"169,371.89",1589711.65,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-07,CR/INV/2526/09903,Unclassified,Diesel Tank 01,Lanka Auto Diesel,198.917,"46,694.92",1636406.57,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-07,CR/INV/2526/09904,Unclassified,Diesel Tank 01,Lanka Auto Diesel,57.762,"13,559.32",1649965.89,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-07,CASH/INV/2425/03024,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1323.512,"310,689.04",1960654.93,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-08,CR/INV/2526/09936,Unclassified,Diesel Tank 01,Lanka Auto Diesel,3100.0,"727,712.60",2688367.53,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-08,CASH/INV/2425/03032,Unclassified,Diesel Tank 01,Lanka Auto Diesel,0.0,0,2688367.53,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-09,CR/INV/2526/09974,Unclassified,Diesel Tank 01,Lanka Auto Diesel,250.162,"58,724.58",2747092.11,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-09,CR/INV/2526/09975,Unclassified,Diesel Tank 01,Lanka Auto Diesel,20.0,"4,694.92",2751787.02,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-09,CR/INV/2526/09976,Unclassified,Diesel Tank 01,Lanka Auto Diesel,175.0,"41,080.51",2792867.53,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-09,CASH/INV/2425/03043,Unclassified,Diesel Tank 01,Lanka Auto Diesel,62.918,"14,769.75",2807637.28,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10028,Unclassified,Diesel Tank 01,Lanka Auto Diesel,312.844,"73,438.98",2881076.26,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10029,Unclassified,Diesel Tank 01,Lanka Auto Diesel,14.44,"3,389.83",2884466.09,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10030,Unclassified,Diesel Tank 01,Lanka Auto Diesel,44.0,"10,328.81",2894794.91,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10031,Unclassified,Diesel Tank 01,Lanka Auto Diesel,20.0,"4,694.92",2899489.82,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10032,Unclassified,Diesel Tank 01,Lanka Auto Diesel,25.0,"5,868.64",2905358.46,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10033,Unclassified,Diesel Tank 01,Lanka Auto Diesel,26.0,"6,103.39",2911461.85,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10034,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37",2918504.23,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10035,Unclassified,Diesel Tank 01,Lanka Auto Diesel,48.0,"11,267.80",2929772.02,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10036,Unclassified,Diesel Tank 01,Lanka Auto Diesel,69.5,"16,314.83",2946086.86,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10037,Unclassified,Diesel Tank 01,Lanka Auto Diesel,26.0,"6,103.39",2952190.25,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10038,Unclassified,Diesel Tank 01,Lanka Auto Diesel,30.0,"7,042.37",2959232.62,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10039,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.52,"3,643.22",2962875.84,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10040,Unclassified,Diesel Tank 01,Lanka Auto Diesel,60.0,"14,084.75",2976960.58,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10041,Unclassified,Diesel Tank 01,Lanka Auto Diesel,60.0,"14,084.75",2991045.33,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10051,Unclassified,Diesel Tank 01,Lanka Auto Diesel,347.332,"81,534.75",3072580.08,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10052,Unclassified,Diesel Tank 01,Lanka Auto Diesel,35.75,"8,392.16",3080972.24,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10053,Unclassified,Diesel Tank 01,Lanka Auto Diesel,37.0,"8,685.59",3089657.83,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10054,Unclassified,Diesel Tank 01,Lanka Auto Diesel,46.32,"10,873.42",3100531.25,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10055,Unclassified,Diesel Tank 01,Lanka Auto Diesel,40.0,"9,389.83",3109921.09,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10056,Unclassified,Diesel Tank 01,Lanka Auto Diesel,35.0,"8,216.10",3118137.19,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10057,Unclassified,Diesel Tank 01,Lanka Auto Diesel,50.0,"11,737.29",3129874.48,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10058,Unclassified,Diesel Tank 01,Lanka Auto Diesel,220.0,"51,644.07",3181518.54,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10059,Unclassified,Diesel Tank 01,Lanka Auto Diesel,31.599,"7,417.80",3188936.34,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10060,Unclassified,Diesel Tank 01,Lanka Auto Diesel,27.0,"6,338.14",3195274.48,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-10,CR/INV/2526/10061,Unclassified,Diesel Tank 01,Lanka Auto Diesel,47.0,"11,033.05",3206307.53,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-10,CASH/INV/2425/03066,Unclassified,Diesel Tank 01,Lanka Auto Diesel,148.236,"34,797.75",3241105.27,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-10,CASH/INV/2425/03069,Unclassified,Diesel Tank 01,Lanka Auto Diesel,1325.3,"311,108.76",3552214.04,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10068,Unclassified,Diesel Tank 01,Lanka Auto Diesel,317.184,"74,457.63",3626671.66,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10069,Unclassified,Diesel Tank 01,Lanka Auto Diesel,68.0,"15,962.71",3642634.38,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10070,Unclassified,Diesel Tank 01,Lanka Auto Diesel,20.0,"4,694.92",3647329.29,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10071,Unclassified,Diesel Tank 01,Lanka Auto Diesel,15.0,"3,521.19",3650850.48,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10072,Unclassified,Diesel Tank 01,Lanka Auto Diesel,46.0,"10,798.31",3661648.78,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10073,Unclassified,Diesel Tank 01,Lanka Auto Diesel,200.0,"46,949.20",3708597.98,Diesel Tank 01,ST001
Diesel Tank 01,Invoice,2025-12-11,CR/INV/2526/10074,Unclassified,Diesel Tank 01,Lanka Auto Diesel,46.0,"10,798.31",3719396.29,Diesel Tank 01,ST001
Diesel Tank 01,Cash Sales,2025-12-11,CASH/INV/2425/03079,Unclassified,Diesel Tank 01,Lanka Auto Diesel,840.156,"197,223.26",3916619.55,Diesel Tank 01,ST001
